Title,URL,Time Published,Authors,Summary,Banner Image,Source,Category Within Source,Source Domain,Topics,Overall Sentiment Score,Overall Sentiment Label,Ticker Sentiment
How To Trade Nvidia This Week - NVIDIA  ( NASDAQ:NVDA ) ,https://www.benzinga.com/trading-ideas/23/05/32649060/how-to-trade-nvidia-this-week,20230531T143822,['Ryan Glosier'],"From a psychological standpoint, the hottest stock in the market, Nvidia NVDA, is hovering around two key levels heading into Wednesday's trading session. Shares closed on Tuesday just above the $400.00 level at $401.11 after hitting an all-time high above $415.00 earlier in the day.",https://cdn.benzinga.com/files/images/story/2023/05/31/shutterstock_1714459282_0.jpg?width=1200&height=800&fit=crop,Benzinga,Trading,www.benzinga.com,"[{'topic': 'Earnings', 'relevance_score': '0.158519'}, {'topic': 'Financial Markets', 'relevance_score': '0.54554'}, {'topic': 'Manufacturing', 'relevance_score': '1.0'}]",0.210602,Somewhat-Bullish,"[{'ticker': 'NVDA', 'relevance_score': '0.727604', 'ticker_sentiment_score': '0.435856', 'ticker_sentiment_label': 'Bullish'}, {'ticker': 'AWON', 'relevance_score': '0.145145', 'ticker_sentiment_score': '0.090069', 'ticker_sentiment_label': 'Neutral'}]"
Is NVIDIA Worth Investing Now And What Other Options Are Available For Investors Who Seek Exposure In AI? - NVIDIA  ( NASDAQ:NVDA ) ,https://www.benzinga.com/23/05/32648993/is-nvidia-worth-investing-now-and-what-other-options-are-available-for-investors-who-seek-exposure-i,20230531T143406,['John Chang'],"After last week's blockbuster earnings report by Nvidia NVDA, shares have surged so far in 2023 a whopping 165%, shares traded under $150 just at the beginning of this year. While the returns have been out of this world if you got in during 2022 lows, chances are you're wondering if it's worth ...",https://cdn.benzinga.com/files/boliviainteligente--zs3s9a3jeq-unsplash_0.jpg?width=1200&height=800&fit=crop,Benzinga,Trading,www.benzinga.com,"[{'topic': 'Earnings', 'relevance_score': '0.614606'}, {'topic': 'Financial Markets', 'relevance_score': '0.161647'}, {'topic': 'Manufacturing', 'relevance_score': '1.0'}]",0.258433,Somewhat-Bullish,"[{'ticker': 'NVDA', 'relevance_score': '0.393462', 'ticker_sentiment_score': '0.349828', 'ticker_sentiment_label': 'Somewhat-Bullish'}, {'ticker': 'INTC', 'relevance_score': '0.48028', 'ticker_sentiment_score': '0.278911', 'ticker_sentiment_label': 'Somewhat-Bullish'}]"
AI stock hype could create hidden risks in your portfolio. Here's how a 'quality' strategy can help.,https://www.marketwatch.com/story/ai-stock-hype-could-create-hidden-risks-in-your-portfolio-heres-how-a-quality-strategy-can-help-dcfe45b9,20230531T143300,['Philip van Doorn'],"A quality approach to stock selection can help you diversify from tech giants that dominate the S&P 500, while making it easier to sail through market storms.",https://images.mktw.net/im-791531/social,MarketWatch,Top Stories,www.marketwatch.com,"[{'topic': 'Economy - Monetary', 'relevance_score': '0.310843'}, {'topic': 'Financial Markets', 'relevance_score': '0.538269'}, {'topic': 'Manufacturing', 'relevance_score': '1.0'}]",0.04384,Neutral,"[{'ticker': 'NVDA', 'relevance_score': '0.377142', 'ticker_sentiment_score': '0.054187', 'ticker_sentiment_label': 'Neutral'}]"
Edge Data Center Market Projected to Reach US$ 57.8 Billion by 2031 Driven by Growing Demand for Streaming Services | Transparency Market Research,https://www.benzinga.com/pressreleases/23/05/g32648913/edge-data-center-market-projected-to-reach-us-57-8-billion-by-2031-driven-by-growing-demand-for-st,20230531T143000,['Globe Newswire'],"Wilmington, Delaware, United States, May 31, 2023 ( GLOBE NEWSWIRE ) -- The edge data centers generated US$ 9.7 billion in 2022. According to analysts, the global market will reach US$ 57.8 billion by 2031. During the period 2023-2031, the edge data center market is expected to grow at a CAGR of ...",https://www.benzinga.com/next-assets/images/schema-image-default.png,Benzinga,General,www.benzinga.com,"[{'topic': 'Financial Markets', 'relevance_score': '0.684621'}, {'topic': 'Manufacturing', 'relevance_score': '1.0'}]",0.246056,Somewhat-Bullish,"[{'ticker': 'NVDA', 'relevance_score': '0.075516', 'ticker_sentiment_score': '0.166993', 'ticker_sentiment_label': 'Somewhat-Bullish'}]"
"Overseas Voyage: Soft Data from Europe, China, Raise Eyebrows as Investors Await Debt Ceiling Vote - Broadcom  ( NASDAQ:AVGO ) , Salesforce  ( NYSE:CRM ) ",https://www.benzinga.com/markets/23/05/32648636/overseas-voyage-soft-data-from-europe-china-raise-eyebrows-as-investors-await-debt-ceiling-vote,20230531T141405,['Alex Coffey'],"( Wednesday market open ) As Congress gathers to vote on a debt ceiling bill, the market's focus turned overseas this morning to cooler-than-expected data from China and Europe. Stocks came under pressure but the dollar rose and crude oil plunged.",https://cdn.benzinga.com/files/images/story/2023/05/31/shutterstock_1714459282.jpg?width=1200&height=800&fit=crop,Benzinga,Markets,www.benzinga.com,"[{'topic': 'Technology', 'relevance_score': '0.333333'}, {'topic': 'Economy - Monetary', 'relevance_score': '0.838487'}, {'topic': 'Retail & Wholesale', 'relevance_score': '0.333333'}, {'topic': 'Financial Markets', 'relevance_score': '1.0'}, {'topic': 'Manufacturing', 'relevance_score': '0.333333'}, {'topic': 'Earnings', 'relevance_score': '0.993781'}, {'topic': 'Economy - Macro', 'relevance_score': '0.158519'}]",-0.0771,Neutral,"[{'ticker': 'NVDA', 'relevance_score': '0.042571', 'ticker_sentiment_score': '0.082948', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'AVGO', 'relevance_score': '0.085022', 'ticker_sentiment_score': '0.0', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'DG', 'relevance_score': '0.085022', 'ticker_sentiment_score': '0.0', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'HRL', 'relevance_score': '0.042571', 'ticker_sentiment_score': '0.0', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'CPB', 'relevance_score': '0.042571', 'ticker_sentiment_score': '0.154191', 'ticker_sentiment_label': 'Somewhat-Bullish'}, {'ticker': 'HPQ', 'relevance_score': '0.042571', 'ticker_sentiment_score': '-0.011987', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'HPE', 'relevance_score': '0.042571', 'ticker_sentiment_score': '-0.011987', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'FOREX:EUR', 'relevance_score': '0.042571', 'ticker_sentiment_score': '-0.211828', 'ticker_sentiment_label': 'Somewhat-Bearish'}, {'ticker': 'FOREX:USD', 'relevance_score': '0.042571', 'ticker_sentiment_score': '-0.26314', 'ticker_sentiment_label': 'Somewhat-Bearish'}]"
Nvidia Is Overbought and Due to Fall. Just Look at the Stock Charts.,https://www.barrons.com/articles/nvidia-stock-overbought-fall-charts-chips-ai-market-cf05c58,20230531T140900,['Al Root'],"Nvidia had its AI moment and the stock went bananas. Wall Street is frantically raising estimates, leaving investors wondering if the stock is too expensive, too cheap, or valued just right. It's hard to know what to do with shares now. The stock charts are as good a place as any to start ...",https://images.barrons.com/im-791454/social,Barrons,n/a,www.barrons.com,"[{'topic': 'Financial Markets', 'relevance_score': '0.161647'}, {'topic': 'Manufacturing', 'relevance_score': '1.0'}]",0.044766,Neutral,"[{'ticker': 'NVDA', 'relevance_score': '0.682689', 'ticker_sentiment_score': '0.069807', 'ticker_sentiment_label': 'Neutral'}]"
"Wednesday's Market Minute: Things Are Getting Pretty Insane - NVIDIA  ( NASDAQ:NVDA ) , Broadcom  ( NASDAQ:AVGO ) ",https://www.benzinga.com/markets/23/05/32648405/wednesdays-market-minute-things-are-getting-pretty-insane,20230531T140847,['TD Ameritrade Network'],"I don't think people quite appreciate how insane things are getting. Nvidia NVDA is one thing - Jensen Huang has always been an incredible showman, the numbers are good, and the company has been steamrolling the sector for a decade. Fine.",https://cdn.benzinga.com/files/images/story/2023/05/31/shutterstock_135103109.jpg?width=1200&height=800&fit=crop,Benzinga,Markets,www.benzinga.com,"[{'topic': 'Earnings', 'relevance_score': '0.158519'}, {'topic': 'Financial Markets', 'relevance_score': '0.839681'}, {'topic': 'Manufacturing', 'relevance_score': '1.0'}]",-0.168405,Somewhat-Bearish,"[{'ticker': 'NVDA', 'relevance_score': '0.18602', 'ticker_sentiment_score': '0.078958', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'AVGO', 'relevance_score': '0.18602', 'ticker_sentiment_score': '0.078958', 'ticker_sentiment_label': 'Neutral'}]"
Nvidia's GPU Chiplet Design Unlocks Potential in Emerging Markets,https://www.fool.com/investing/2023/05/31/nvidias-gpu-chiplet-design-unlocks-potential-in-em/,20230531T140524,['Jose Najarro and Billy Duberstein'],"Nvidia made numerous announcements over the weekend, but the partnership with MediaTek needs more attention from investors.",https://g.foolcdn.com/image/?url=https%3A%2F%2Fg.foolcdn.com%2Feditorial%2Fimages%2F734276%2Froth-ira-road-sign-gettyimages-514516902.jpg&op=resize&h=340,Motley Fool,n/a,www.fool.com,"[{'topic': 'Manufacturing', 'relevance_score': '1.0'}]",0.14943,Neutral,"[{'ticker': 'NVDA', 'relevance_score': '0.807885', 'ticker_sentiment_score': '0.336754', 'ticker_sentiment_label': 'Somewhat-Bullish'}]"
We're adding to our position in this beverage retailer on a 15% pullback,https://www.cnbc.com/2023/05/31/were-adding-to-our-position-in-this-beverage-retailer-.html,20230531T140428,"['Jeff Marks', 'Jim Cramer']",The slide in the company's shares began after it failed to raise its full-year guidance when reporting solid quarterly earnings at the start of the month.,https://image.cnbcfm.com/api/v1/image/107215038-1679688323839-gettyimages-1368207267-dsc_3258.jpeg?v=1685541868&w=1920&h=1080,CNBC,Top News,www.cnbc.com,"[{'topic': 'Retail & Wholesale', 'relevance_score': '0.333333'}, {'topic': 'Financial Markets', 'relevance_score': '0.905476'}, {'topic': 'Manufacturing', 'relevance_score': '0.333333'}, {'topic': 'Earnings', 'relevance_score': '0.310843'}, {'topic': 'Technology', 'relevance_score': '0.333333'}]",0.157888,Somewhat-Bullish,"[{'ticker': 'MSFT', 'relevance_score': '0.177802', 'ticker_sentiment_score': '0.098073', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'META', 'relevance_score': '0.177802', 'ticker_sentiment_score': '0.098073', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'NVDA', 'relevance_score': '0.177802', 'ticker_sentiment_score': '0.098073', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'AAPL', 'relevance_score': '0.177802', 'ticker_sentiment_score': '0.098073', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'SBUX', 'relevance_score': '0.568435', 'ticker_sentiment_score': '0.224996', 'ticker_sentiment_label': 'Somewhat-Bullish'}, {'ticker': 'AMZN', 'relevance_score': '0.177802', 'ticker_sentiment_score': '0.098073', 'ticker_sentiment_label': 'Neutral'}]"
US Stocks Slide As Traders Await Vote On Debt Limit Deal,https://www.barrons.com/news/us-stocks-slide-as-traders-await-vote-on-debt-limit-deal-9e17ee6a,20230531T135618,['AFP - Agence France Presse'],"Wall Street stocks fell early Wednesday as markets watched for progress on a deal to lift the US debt limit and avoid a first-ever default -- with a vote in Congress expected later in the day. Dow Jones Industrial Average slipped 0.3 percent to 32,930.42 and the broad-based S&P 500 Index fell 0.4 ...",https://asset.barrons.com/barrons/images/afp-metadata-default.jpg,Barrons,n/a,www.barrons.com,"[{'topic': 'Economy - Monetary', 'relevance_score': '0.158519'}, {'topic': 'Manufacturing', 'relevance_score': '1.0'}]",-0.031803,Neutral,"[{'ticker': 'NVDA', 'relevance_score': '0.155451', 'ticker_sentiment_score': '0.058655', 'ticker_sentiment_label': 'Neutral'}]"
"Nvidia Vulnerable To In-House AI Chip Production By Google, Meta, Microsoft, Amazon - NVIDIA  ( NASDAQ:NVDA ) ",https://www.benzinga.com/news/23/05/32645037/nvidia-vulnerable-to-in-house-ai-chip-production-by-google-meta-microsoft-amazon,20230531T135612,['Anusuya Lahiri'],"Despite Nvidia Corp's NVDA AI moat, companies developing their AI models are migrating towards custom chips to curtail costs and tackle compatibility issues and supply crises. Alphabet Inc GOOG GOOGL Google is on its fourth iteration of its in-house Tensor Processing Unit ( TPU ) .",https://cdn.benzinga.com/files/images/story/2023/05/31/nvda.png?width=1200&height=800&fit=crop,Benzinga,News,www.benzinga.com,"[{'topic': 'Technology', 'relevance_score': '0.5'}, {'topic': 'Manufacturing', 'relevance_score': '0.5'}]",0.04684,Neutral,"[{'ticker': 'MSFT', 'relevance_score': '0.44622', 'ticker_sentiment_score': '0.089278', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'GOOG', 'relevance_score': '0.44622', 'ticker_sentiment_score': '0.0', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'META', 'relevance_score': '0.306963', 'ticker_sentiment_score': '0.0', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'NVDA', 'relevance_score': '0.570165', 'ticker_sentiment_score': '0.006943', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'AVGO', 'relevance_score': '0.306963', 'ticker_sentiment_score': '0.082777', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'AMD', 'relevance_score': '0.306963', 'ticker_sentiment_score': '0.082777', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'ASCCF', 'relevance_score': '0.156461', 'ticker_sentiment_score': '0.083706', 'ticker_sentiment_label': 'Neutral'}]"
postcards from the florida republic - may 31,https://moneymorning.com/2023/05/31/postcards-from-the-florida-republic-may-31/,20230531T135100,"['Money Morning News Team', 'Garrett Baldwin', 'Chris Johnson', 'gbaldwin3']","what you missed, what I'm watching, and what's investable today ""I suspect the jet lag has passed."" Shall I regret these words as I start a beautiful day. I'm writing from an old farmer's attic in the center of a small agricultural canton. The view from Europe is tame.",https://moneymorning.com/wp-content/blogs.dir/1/files/2023/05/a-screenshot-of-a-computer-description-automatica.png,Money Morning,RSS,moneymorning.com,"[{'topic': 'Energy & Transportation', 'relevance_score': '0.25'}, {'topic': 'Finance', 'relevance_score': '0.25'}, {'topic': 'Economy - Monetary', 'relevance_score': '0.310843'}, {'topic': 'Economy - Fiscal', 'relevance_score': '0.158519'}, {'topic': 'Financial Markets', 'relevance_score': '0.796627'}, {'topic': 'Manufacturing', 'relevance_score': '0.25'}, {'topic': 'Real Estate & Construction', 'relevance_score': '0.25'}]",0.026506,Neutral,"[{'ticker': 'NVDA', 'relevance_score': '0.210823', 'ticker_sentiment_score': '-0.046571', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'HHC', 'relevance_score': '0.085173', 'ticker_sentiment_score': '0.108799', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'BRK-A', 'relevance_score': '0.042647', 'ticker_sentiment_score': '0.10367', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'ET', 'relevance_score': '0.085173', 'ticker_sentiment_score': '0.108799', 'ticker_sentiment_label': 'Neutral'}]"
