Title,URL,Time Published,Authors,Summary,Banner Image,Source,Category Within Source,Source Domain,Topics,Overall Sentiment Score,Overall Sentiment Label,Ticker Sentiment
Council Post: As Real Estate Faces Headwinds Alternative Markets Positioned To Shine,https://www.forbes.com/sites/forbesfinancecouncil/2023/05/24/as-real-estate-faces-headwinds-alternative-markets-positioned-to-shine/,20230524T114500,['Artem Milinchuk'],"With traditional real estate likely facing continued headwinds, investors are increasingly focusing on more opportunistic strategies and niche real estate sectors.",https://blogs-images.forbes.com/assets/images/avatars/blog-4409_400_7bca6d487f6cc72cdf2f893001e4a3c2.jpg,Forbes,Money,www.forbes.com,"[{'topic': 'Economy - Monetary', 'relevance_score': '0.928139'}, {'topic': 'Finance', 'relevance_score': '1.0'}, {'topic': 'Financial Markets', 'relevance_score': '0.87644'}]",0.140979,Neutral,"[{'ticker': 'JPM', 'relevance_score': '0.055881', 'ticker_sentiment_score': '0.002004', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'MS', 'relevance_score': '0.055881', 'ticker_sentiment_score': '0.002004', 'ticker_sentiment_label': 'Neutral'}]"
It's in America's national interest to protect small and midsized banks from takeover or collapse,https://www.marketwatch.com/story/its-in-americas-national-interest-to-protect-small-and-medium-sized-banks-from-takeover-or-collapse-eb9f102e,20230524T111800,['Robert Pozen'],"If current conditions continue, small businesses will find it much more challenging to get loans and financing.",https://images.mktw.net/im-741252/social,MarketWatch,Top Stories,www.marketwatch.com,"[{'topic': 'Finance', 'relevance_score': '1.0'}, {'topic': 'Financial Markets', 'relevance_score': '0.929393'}]",0.088952,Neutral,"[{'ticker': 'FRC', 'relevance_score': '0.078226', 'ticker_sentiment_score': '0.064948', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'JPM', 'relevance_score': '0.078226', 'ticker_sentiment_score': '-0.098708', 'ticker_sentiment_label': 'Neutral'}]"
"China defends ban on US chipmaker Micron, accuses Washington of 'economic coercion'",https://apnews.com/article/china-micron-technology-security-washington-asml-ee06c67c9f385505dcd3f348d230c313,20230524T105456,[],"China defends ban on US chipmaker Micron, accuses Washington ... The Associated Press ...",https://storage.googleapis.com/afs-prod/media/6423bfa72e2648978259926c0fe09c1b/2103.webp,Associated Press,Business,apnews.com,"[{'topic': 'Retail & Wholesale', 'relevance_score': '0.25'}, {'topic': 'Manufacturing', 'relevance_score': '0.25'}, {'topic': 'Earnings', 'relevance_score': '0.538269'}, {'topic': 'Technology', 'relevance_score': '0.25'}, {'topic': 'Finance', 'relevance_score': '0.25'}]",-0.196979,Somewhat-Bearish,"[{'ticker': 'GIC', 'relevance_score': '0.063594', 'ticker_sentiment_score': '0.040425', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'MU', 'relevance_score': '0.126784', 'ticker_sentiment_score': '-0.183876', 'ticker_sentiment_label': 'Somewhat-Bearish'}, {'ticker': 'JPM', 'relevance_score': '0.063594', 'ticker_sentiment_score': '-0.052308', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'ASML', 'relevance_score': '0.063594', 'ticker_sentiment_score': '0.113405', 'ticker_sentiment_label': 'Neutral'}]"
Verizon CEO says the wireless market isn't such a bad business after all,https://www.marketwatch.com/story/verizon-ceo-says-the-wireless-market-isnt-such-a-bad-business-after-all-f43c02bd,20230524T105100,['Emily Bary'],"In the face of slowing growth, newfound competition and heavy capital costs, Verizon CEO Hans Vestberg still sees big potential in the wireless market.",https://images.mktw.net/im-787622/social,MarketWatch,Top Stories,www.marketwatch.com,"[{'topic': 'Financial Markets', 'relevance_score': '0.158519'}, {'topic': 'Earnings', 'relevance_score': '0.158519'}, {'topic': 'Technology', 'relevance_score': '0.5'}, {'topic': 'Finance', 'relevance_score': '0.5'}]",0.057454,Neutral,"[{'ticker': 'VZ', 'relevance_score': '0.463792', 'ticker_sentiment_score': '0.079649', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'JPM', 'relevance_score': '0.163354', 'ticker_sentiment_score': '-0.009725', 'ticker_sentiment_label': 'Neutral'}]"
How socialite Julie Macklowe convinced people to spend $450 on a single shot of booze,https://www.businessinsider.com/julie-macklowe-luxury-american-single-malt-whiskey-socialite-kentucky-edition-2023-5,20230524T103000,['Kate Taylor'],Julie Macklowe's Mission to Make Luxury American Single-Malt ... - Business Insider ...,,Business Insider,GoogleRSS,www.businessinsider.com,"[{'topic': 'Finance', 'relevance_score': '1.0'}]",0.155752,Somewhat-Bullish,"[{'ticker': 'CG', 'relevance_score': '0.021523', 'ticker_sentiment_score': '0.082628', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'JPM', 'relevance_score': '0.021523', 'ticker_sentiment_score': '0.0', 'ticker_sentiment_label': 'Neutral'}]"
Morning Bid: Fears of 6% and US debt jam,https://www.reuters.com/markets/global-markets-view-usa-2023-05-24/,20230524T100126,['Reuters'],"A look at the day ahead in U.S. and global markets from Mike Dolan World markets are finally bracing for accidents as the U.S. debt ceiling impasse threatens to empty U.S. government coffers as soon as next week, but a return of 6% policy interest rates to the risk radar is just as jarring.",https://graphics.reuters.com/GLOBAL-ECONOMY/PMI/dwvkdmbljpm/chart.png,Reuters,Markets,www.reuters.com,"[{'topic': 'Economy - Monetary', 'relevance_score': '0.928139'}, {'topic': 'Financial Markets', 'relevance_score': '0.77141'}, {'topic': 'Manufacturing', 'relevance_score': '0.5'}, {'topic': 'Finance', 'relevance_score': '0.5'}]",-0.23876,Somewhat-Bearish,"[{'ticker': 'NVDA', 'relevance_score': '0.069495', 'ticker_sentiment_score': '0.029459', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'JPM', 'relevance_score': '0.069495', 'ticker_sentiment_score': '-0.118786', 'ticker_sentiment_label': 'Neutral'}]"
A portfolio manager who runs 3 of the 10 best large-cap funds in the past year shares his surprisingly simple investing strategy - and the 4 places he's putting his money now,https://www.businessinsider.com/investing-stocks-to-buy-large-caps-top-best-fund-manager-2023-5,20230524T093000,['James Faris'],4 Simple Ways to Invest Now: Top Fidelity Fund Manager - Business Insider ...,,Business Insider,GoogleRSS,www.businessinsider.com,"[{'topic': 'Financial Markets', 'relevance_score': '0.999822'}, {'topic': 'Manufacturing', 'relevance_score': '0.25'}, {'topic': 'Earnings', 'relevance_score': '0.795202'}, {'topic': 'Energy & Transportation', 'relevance_score': '0.25'}, {'topic': 'Technology', 'relevance_score': '0.25'}, {'topic': 'Finance', 'relevance_score': '0.25'}]",0.264657,Somewhat-Bullish,"[{'ticker': 'MSFT', 'relevance_score': '0.07031', 'ticker_sentiment_score': '0.148538', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'BAC', 'relevance_score': '0.07031', 'ticker_sentiment_score': '0.301584', 'ticker_sentiment_label': 'Somewhat-Bullish'}, {'ticker': 'WFC', 'relevance_score': '0.07031', 'ticker_sentiment_score': '0.301584', 'ticker_sentiment_label': 'Somewhat-Bullish'}, {'ticker': 'JPM', 'relevance_score': '0.07031', 'ticker_sentiment_score': '0.301584', 'ticker_sentiment_label': 'Somewhat-Bullish'}, {'ticker': 'XOM', 'relevance_score': '0.07031', 'ticker_sentiment_score': '0.013175', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'MORN', 'relevance_score': '0.035189', 'ticker_sentiment_score': '0.024396', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'GE', 'relevance_score': '0.07031', 'ticker_sentiment_score': '0.100224', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'BA', 'relevance_score': '0.07031', 'ticker_sentiment_score': '0.100224', 'ticker_sentiment_label': 'Neutral'}]"
South Africans face more interest rate hike pain as inflation sticks,https://www.reuters.com/markets/rates-bonds/south-africans-face-more-interest-rate-hike-pain-inflation-sticks-2023-05-24/,20230524T070451,['Kopano Gumbi'],"JOHANNESBURG, May 24 ( Reuters ) - South Africa's central bank will likely extend its tightening cycle and push rates cuts further into the future amid countrywide power outages and currency weakness, analysts said, adding to inflationary pressures straining businesses and households.",https://graphics.reuters.com/SAFRICA-ECONOMY/dwvkdmnoxpm/chart.png,Reuters,Markets,www.reuters.com,"[{'topic': 'Economy - Monetary', 'relevance_score': '0.972193'}, {'topic': 'Financial Markets', 'relevance_score': '0.576289'}, {'topic': 'Finance', 'relevance_score': '1.0'}, {'topic': 'Economy - Macro', 'relevance_score': '0.158519'}]",-0.187729,Somewhat-Bearish,"[{'ticker': 'IVTJF', 'relevance_score': '0.059341', 'ticker_sentiment_score': '-0.181319', 'ticker_sentiment_label': 'Somewhat-Bearish'}, {'ticker': 'JPM', 'relevance_score': '0.059341', 'ticker_sentiment_score': '0.002009', 'ticker_sentiment_label': 'Neutral'}]"
"Annaly Capital Management  ( NYSE:NLY )  Upgraded by StockNews.com to ""Sell""",https://www.defenseworld.net/2023/05/24/annaly-capital-management-nysenly-upgraded-by-stocknews-com-to-sell.html,20230524T065446,['Defense World Staff'],Annaly Capital Management ( NYSE:NLY ) Upgraded by StockNews ... Defense World ...,https://www.americanbankingnews.com/wp-content/timthumb/timthumb.php?src=https://www.marketbeat.com/logos/annaly-capital-management-inc-logo.png?v=20221109152738&w=240&h=240&zc=2,Stocknews.com,n/a,www.defenseworld.net,"[{'topic': 'Retail & Wholesale', 'relevance_score': '0.333333'}, {'topic': 'Financial Markets', 'relevance_score': '1.0'}, {'topic': 'Real Estate & Construction', 'relevance_score': '0.333333'}, {'topic': 'Finance', 'relevance_score': '0.333333'}]",0.254524,Somewhat-Bullish,"[{'ticker': 'BLK', 'relevance_score': '0.107255', 'ticker_sentiment_score': '0.204633', 'ticker_sentiment_label': 'Somewhat-Bullish'}, {'ticker': 'WSM', 'relevance_score': '0.053749', 'ticker_sentiment_score': '0.22585', 'ticker_sentiment_label': 'Somewhat-Bullish'}, {'ticker': 'PETS', 'relevance_score': '0.053749', 'ticker_sentiment_score': '0.22585', 'ticker_sentiment_label': 'Somewhat-Bullish'}, {'ticker': 'STT', 'relevance_score': '0.107255', 'ticker_sentiment_score': '0.204633', 'ticker_sentiment_label': 'Somewhat-Bullish'}, {'ticker': 'WFC', 'relevance_score': '0.053749', 'ticker_sentiment_score': '-0.000998', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'JPM', 'relevance_score': '0.053749', 'ticker_sentiment_score': '-0.000998', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'NLY', 'relevance_score': '0.775055', 'ticker_sentiment_score': '0.427996', 'ticker_sentiment_label': 'Bullish'}, {'ticker': 'AWON', 'relevance_score': '0.053749', 'ticker_sentiment_score': '-0.026867', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'RBCPF', 'relevance_score': '0.053749', 'ticker_sentiment_score': '-0.000998', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'GS', 'relevance_score': '0.107255', 'ticker_sentiment_score': '0.204633', 'ticker_sentiment_label': 'Somewhat-Bullish'}]"
"Par Pacific  ( NYSE:PARR )  Downgraded by StockNews.com to ""Hold""",https://www.defenseworld.net/2023/05/24/par-pacific-nyseparr-downgraded-by-stocknews-com-to-hold.html,20230524T065445,['Defense World Staff'],"StockNews.com cut shares of Par Pacific ( NYSE:PARR - Get Rating ) from a buy rating to a hold rating in a research report sent to investors on Tuesday. PARR has been the subject of several other reports. UBS Group began coverage on shares of Par Pacific in a report on Wednesday, March 8th.",https://www.marketbeat.com/scripts/RatingsChart.ashx?Prefix=NYSE&Symbol=PARR,Stocknews.com,n/a,www.defenseworld.net,"[{'topic': 'Retail & Wholesale', 'relevance_score': '0.333333'}, {'topic': 'Financial Markets', 'relevance_score': '0.779048'}, {'topic': 'Earnings', 'relevance_score': '0.158519'}, {'topic': 'Energy & Transportation', 'relevance_score': '0.333333'}, {'topic': 'Finance', 'relevance_score': '0.333333'}]",0.300585,Somewhat-Bullish,"[{'ticker': 'WSM', 'relevance_score': '0.048425', 'ticker_sentiment_score': '0.171448', 'ticker_sentiment_label': 'Somewhat-Bullish'}, {'ticker': 'PETS', 'relevance_score': '0.048425', 'ticker_sentiment_score': '0.171448', 'ticker_sentiment_label': 'Somewhat-Bullish'}, {'ticker': 'GS', 'relevance_score': '0.048425', 'ticker_sentiment_score': '0.070514', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'PARR', 'relevance_score': '0.775472', 'ticker_sentiment_score': '0.41542', 'ticker_sentiment_label': 'Bullish'}, {'ticker': 'JPM', 'relevance_score': '0.048425', 'ticker_sentiment_score': '0.070514', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'AIG', 'relevance_score': '0.096671', 'ticker_sentiment_score': '0.184996', 'ticker_sentiment_label': 'Somewhat-Bullish'}]"
North American Construction Group  ( NYSE:NOA )  Upgraded to Strong-Buy at StockNews.com,https://www.defenseworld.net/2023/05/24/north-american-construction-group-nysenoa-upgraded-to-strong-buy-at-stocknews-com.html,20230524T065442,['Defense World Staff'],North American Construction Group ( NYSE:NOA ) Upgraded to ... Defense World ...,https://www.marketbeat.com/logos/north-american-energy-partners-inc-logo.GIF,Stocknews.com,n/a,www.defenseworld.net,"[{'topic': 'Retail & Wholesale', 'relevance_score': '0.333333'}, {'topic': 'Financial Markets', 'relevance_score': '0.87644'}, {'topic': 'Energy & Transportation', 'relevance_score': '0.333333'}, {'topic': 'Finance', 'relevance_score': '0.333333'}]",0.242232,Somewhat-Bullish,"[{'ticker': 'WSM', 'relevance_score': '0.075874', 'ticker_sentiment_score': '0.145728', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'NOA', 'relevance_score': '0.894563', 'ticker_sentiment_score': '0.411327', 'ticker_sentiment_label': 'Bullish'}, {'ticker': 'PETS', 'relevance_score': '0.075874', 'ticker_sentiment_score': '0.145728', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'AWON', 'relevance_score': '0.075874', 'ticker_sentiment_score': '0.001013', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'JPM', 'relevance_score': '0.151064', 'ticker_sentiment_score': '0.169957', 'ticker_sentiment_label': 'Somewhat-Bullish'}, {'ticker': 'UBS', 'relevance_score': '0.151064', 'ticker_sentiment_score': '0.169957', 'ticker_sentiment_label': 'Somewhat-Bullish'}]"
JPMorgan alleges US Virgin Islands protected Epstein as Dimon braces for deposition,https://www.fnlondon.com/articles/jpmorgan-alleges-us-virgin-islands-protected-epstein-as-jamie-dimon-braces-for-deposition-20230524,20230524T065132,['Penny Sukhraj'],JPMorgan alleges US Virgin Islands protected Epstein as Dimon ... Financial News ...,https://images.fnlondon.com/im-787658/?width=749&height=499,Financial News London,n/a,www.fnlondon.com,"[{'topic': 'Finance', 'relevance_score': '1.0'}]",-0.161319,Somewhat-Bearish,"[{'ticker': 'JPM', 'relevance_score': '0.504646', 'ticker_sentiment_score': '0.04546', 'ticker_sentiment_label': 'Neutral'}]"
"European banks are stronger than their U.S. rivals, analysts say. Here's why",https://www.cnbc.com/2023/05/24/european-banks-are-stronger-than-their-us-rivals-analysts-say-heres-why.html,20230524T064421,['Jenni Reid'],"Attendees of the Institute of International Finance conference in Brussels said European banks were in a strong position, but needed support to grow.",https://image.cnbcfm.com/api/v1/image/107245207-16848446821684844679-29578183616-1080pnbcnews.jpg?v=1684855197&w=750&h=422&vtcrop=y,CNBC,Finance,www.cnbc.com,"[{'topic': 'Economy - Monetary', 'relevance_score': '0.158519'}, {'topic': 'Finance', 'relevance_score': '1.0'}, {'topic': 'Financial Markets', 'relevance_score': '0.360215'}]",0.340181,Somewhat-Bullish,"[{'ticker': 'JPM', 'relevance_score': '0.052226', 'ticker_sentiment_score': '-0.059656', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'MS', 'relevance_score': '0.052226', 'ticker_sentiment_score': '-0.059656', 'ticker_sentiment_label': 'Neutral'}]"
Beijing's push for manufacturing upgrade may benefit SOEs' credit ratings,https://www.scmp.com/business/china-business/article/3221639/chinas-state-owned-firms-could-get-better-credit-ratings-valuations-beijing-pushes-manufacturing,20230524T053516,['Elise Mak'],"The credit profiles of some of China's state-owned enterprises (SOEs) could improve as they invest more in advanced, high-end manufacturing as part of a push by Beijing to upgrade their production capabilities, according to Fitch and Moody's.","https://img.i-scmp.com/cdn-cgi/image/fit=contain,width=425,format=auto/sites/default/files/styles/768x768/public/d8/images/canvas/2023/05/24/da4ec3d3-6067-4444-8e8b-6a4a9f98f3c5_51473414.jpg?itok=ywBS4yWX&v=1684906514",South China Morning Post,Companies,www.scmp.com,"[{'topic': 'Finance', 'relevance_score': '1.0'}, {'topic': 'Financial Markets', 'relevance_score': '0.980922'}]",0.411297,Bullish,"[{'ticker': 'MCO', 'relevance_score': '0.122581', 'ticker_sentiment_score': '0.161856', 'ticker_sentiment_label': 'Somewhat-Bullish'}, {'ticker': 'VCISY', 'relevance_score': '0.061473', 'ticker_sentiment_score': '0.127029', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'IDCBY', 'relevance_score': '0.061473', 'ticker_sentiment_score': '0.153053', 'ticker_sentiment_label': 'Somewhat-Bullish'}, {'ticker': 'BACHY', 'relevance_score': '0.061473', 'ticker_sentiment_score': '0.153053', 'ticker_sentiment_label': 'Somewhat-Bullish'}, {'ticker': 'CNICF', 'relevance_score': '0.061473', 'ticker_sentiment_score': '0.045', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'JPM', 'relevance_score': '0.061473', 'ticker_sentiment_score': '0.153053', 'ticker_sentiment_label': 'Somewhat-Bullish'}]"
RADCOM  ( NASDAQ:RDCM )  Now Covered by StockNews.com,https://www.defenseworld.net/2023/05/24/radcom-nasdaqrdcm-now-covered-by-stocknews-com.html,20230524T052249,['Defense World Staff'],"Research analysts at StockNews.com initiated coverage on shares of RADCOM ( NASDAQ:RDCM - Get Rating ) in a note issued to investors on Wednesday. The firm set a ""buy"" rating on the technology company's stock. Separately, TheStreet cut shares of RADCOM from a ""b-"" rating to a ""c"" rating in a ...",https://www.americanbankingnews.com/wp-content/timthumb/timthumb.php?src=https://www.marketbeat.com/logos/radcom-ltd-logo.png&w=240&h=240&zc=2,Stocknews.com,n/a,www.defenseworld.net,"[{'topic': 'Retail & Wholesale', 'relevance_score': '0.333333'}, {'topic': 'Financial Markets', 'relevance_score': '0.316726'}, {'topic': 'Mergers & Acquisitions', 'relevance_score': '0.161647'}, {'topic': 'Technology', 'relevance_score': '0.333333'}, {'topic': 'Finance', 'relevance_score': '0.333333'}]",0.290939,Somewhat-Bullish,"[{'ticker': 'BLK', 'relevance_score': '0.100729', 'ticker_sentiment_score': '0.170457', 'ticker_sentiment_label': 'Somewhat-Bullish'}, {'ticker': 'WSM', 'relevance_score': '0.100729', 'ticker_sentiment_score': '0.220472', 'ticker_sentiment_label': 'Somewhat-Bullish'}, {'ticker': 'PETS', 'relevance_score': '0.100729', 'ticker_sentiment_score': '0.220472', 'ticker_sentiment_label': 'Somewhat-Bullish'}, {'ticker': 'RDCM', 'relevance_score': '0.968595', 'ticker_sentiment_score': '0.495021', 'ticker_sentiment_label': 'Bullish'}, {'ticker': 'JPM', 'relevance_score': '0.199859', 'ticker_sentiment_score': '0.247337', 'ticker_sentiment_label': 'Somewhat-Bullish'}]"
StockNews.com Begins Coverage on Pro-Dex  ( NASDAQ:PDEX ) ,https://www.defenseworld.net/2023/05/24/stocknews-com-begins-coverage-on-pro-dex-nasdaqpdex.html,20230524T052247,['Defense World Staff'],"Equities researchers at StockNews.com began coverage on shares of Pro-Dex ( NASDAQ:PDEX - Get Rating ) in a research report issued on Wednesday. The firm set a ""buy"" rating on the medical instruments supplier's stock. PDEX stock opened at $18.70 on Wednesday.",https://www.marketbeat.com/logos/pro-dex-inc-logo.png?v=20230104131941,Stocknews.com,n/a,www.defenseworld.net,"[{'topic': 'Life Sciences', 'relevance_score': '0.333333'}, {'topic': 'Retail & Wholesale', 'relevance_score': '0.333333'}, {'topic': 'Financial Markets', 'relevance_score': '0.503496'}, {'topic': 'Earnings', 'relevance_score': '0.158519'}, {'topic': 'Finance', 'relevance_score': '0.333333'}]",0.265803,Somewhat-Bullish,"[{'ticker': 'WSM', 'relevance_score': '0.093289', 'ticker_sentiment_score': '0.1118', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'PETS', 'relevance_score': '0.093289', 'ticker_sentiment_score': '0.1118', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'PDEX', 'relevance_score': '0.872351', 'ticker_sentiment_score': '0.444757', 'ticker_sentiment_label': 'Bullish'}, {'ticker': 'STT', 'relevance_score': '0.185306', 'ticker_sentiment_score': '0.256783', 'ticker_sentiment_label': 'Somewhat-Bullish'}, {'ticker': 'JPM', 'relevance_score': '0.185306', 'ticker_sentiment_score': '0.256783', 'ticker_sentiment_label': 'Somewhat-Bullish'}, {'ticker': 'UBS', 'relevance_score': '0.185306', 'ticker_sentiment_score': '0.256783', 'ticker_sentiment_label': 'Somewhat-Bullish'}, {'ticker': 'AWON', 'relevance_score': '0.093289', 'ticker_sentiment_score': '-0.027056', 'ticker_sentiment_label': 'Neutral'}]"
What US Treasury debt payments are at risk of default?,https://www.reuters.com/markets/us/what-us-treasury-debt-payments-are-risk-default-2023-05-24/,20230524T040800,['Davide Barbuscia'],"NEW YORK, May 24 ( Reuters ) - Wall Street's focus is turning to at-risk U.S. Treasury debt payments as the deadline to raise the government's $31.4 trillion borrowing limit or risk default ticks closer. U.S.",https://graphics.reuters.com/USA-DEBT/BONDS/zgpobdglyvd/chart.png,Reuters,Markets,www.reuters.com,"[{'topic': 'Finance', 'relevance_score': '1.0'}]",-0.269877,Somewhat-Bearish,"[{'ticker': 'JPM', 'relevance_score': '0.147818', 'ticker_sentiment_score': '0.18314', 'ticker_sentiment_label': 'Somewhat-Bullish'}]"
Billionaire Anil Agarwal's debt-cut blitz turns heat on Vedanta units,https://www.business-standard.com/companies/news/billionaire-anil-agarwal-s-debt-cut-blitz-turns-heat-on-vedanta-units-123052400184_1.html,20230524T040714,['Business Standard'],Billionaire Anil Agarwal's mining conglomerate has bonds coming due at the end of this month that cast the spotlight on the long-term financial health of his group's India-listed units ...,"https://bsmedia.business-standard.com/_media/bs/img/article/2023-05/24/full/1684900186-067.png?im=Resize=(640,480)",Business Standard,Companies,www.business-standard.com,"[{'topic': 'Finance', 'relevance_score': '1.0'}, {'topic': 'Financial Markets', 'relevance_score': '0.980922'}]",-0.002427,Neutral,"[{'ticker': 'JPM', 'relevance_score': '0.065327', 'ticker_sentiment_score': '0.066395', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'FOREX:USD', 'relevance_score': '0.130217', 'ticker_sentiment_score': '-0.015966', 'ticker_sentiment_label': 'Neutral'}]"
Anil Agarwal's debt-cut blitz turns heat on Vedanta units,https://www.moneycontrol.com/news/business/anil-agarwals-debt-cut-blitz-turns-heat-on-vedanta-units-10648831.html,20230524T035831,[],"While debt prices suggest that investors have little doubt that London-listed Vedanta Resources Ltd. will be able to pay $517.8 million of interest and principal on a dollar note maturing on May 31, there are questions over bonds due from next year onward.",https://images.moneycontrol.com/static-mcnews/2023/05/398408422.jpg,Money Control,Business,www.moneycontrol.com,"[{'topic': 'Finance', 'relevance_score': '1.0'}, {'topic': 'Financial Markets', 'relevance_score': '0.995077'}]",0.00242,Neutral,"[{'ticker': 'JPM', 'relevance_score': '0.052455', 'ticker_sentiment_score': '0.1586', 'ticker_sentiment_label': 'Somewhat-Bullish'}, {'ticker': 'FOREX:USD', 'relevance_score': '0.104683', 'ticker_sentiment_score': '0.029868', 'ticker_sentiment_label': 'Neutral'}]"
Harris 100: Americans still trust tech firms that deal in goods,https://www.axios.com/2023/05/24/axios-harris-100-tech-firms-reputation,20230524T024422,"['https://www.axios.com/authors/rheath', 'Ryan Heath']","Large tech companies crowd both ends of the rankings in this year's Axios Harris Poll 100 brand reputation survey, with those that provide tangible products and useful services clustered near the top and those that trade in social-media messages banished to the bottom.",https://images.axios.com/kxVd91Cdzuupumx2n-Iiw-CuhRs=/0x0:1280x720/1366x768/2023/05/24/1684905146361.png,Axios,Markets,www.axios.com,"[{'topic': 'Manufacturing', 'relevance_score': '0.333333'}, {'topic': 'Technology', 'relevance_score': '0.333333'}, {'topic': 'Finance', 'relevance_score': '0.333333'}, {'topic': 'Blockchain', 'relevance_score': '0.158519'}]",0.091147,Neutral,"[{'ticker': 'MSFT', 'relevance_score': '0.054983', 'ticker_sentiment_score': '0.101988', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'PYPL', 'relevance_score': '0.054983', 'ticker_sentiment_score': '0.101988', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'SNEJF', 'relevance_score': '0.054983', 'ticker_sentiment_score': '0.101988', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'SSNLF', 'relevance_score': '0.109705', 'ticker_sentiment_score': '0.03856', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'GOOG', 'relevance_score': '0.054983', 'ticker_sentiment_score': '0.101988', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'META', 'relevance_score': '0.109705', 'ticker_sentiment_score': '0.092586', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'TSLA', 'relevance_score': '0.054983', 'ticker_sentiment_score': '-0.218053', 'ticker_sentiment_label': 'Somewhat-Bearish'}, {'ticker': 'JPM', 'relevance_score': '0.054983', 'ticker_sentiment_score': '0.101988', 'ticker_sentiment_label': 'Neutral'}]"
"Vedanta Ltd. Funding: Anil Agarwal's Vedanta raises about $850 million via JPMorgan, Oaktree loan",https://www.business-standard.com/companies/news/anil-agarwal-s-vedanta-raises-about-850-million-via-jpmorgan-oaktree-loan-123052400118_1.html,20230524T014707,['Business Standard'],Vedanta Ltd. Funding: Anil Agarwal's Vedanta raises about $850 ... Business Standard ...,"https://bsmedia.business-standard.com/_media/bs/img/article/2023-05/24/full/1684892527-6366.jpg?im=FeatureCrop,width=826,height=465",Business Standard,GoogleRSS,www.business-standard.com,"[{'topic': 'Earnings', 'relevance_score': '0.158519'}, {'topic': 'Finance', 'relevance_score': '1.0'}]",-0.086402,Neutral,"[{'ticker': 'JPM', 'relevance_score': '0.334008', 'ticker_sentiment_score': '-0.030916', 'ticker_sentiment_label': 'Neutral'}]"
"Anil Agarwal's Vedanta raises about $850 million via JPMorgan, Oaktree Loan",https://www.moneycontrol.com/news/business/vedanta-raises-about-850-million-via-jpmorgan-oaktree-loan-10647761.html,20230524T011925,[],"The Indian mining company inked a five-year deal with JPMorgan Chase Co. and Oaktree, according to people familiar with the matter, who asked not to be named because the matter is private.",https://images.moneycontrol.com/static-mcnews/2023/05/398626723.jpg,Money Control,Business,www.moneycontrol.com,"[{'topic': 'Finance', 'relevance_score': '1.0'}, {'topic': 'Financial Markets', 'relevance_score': '0.316726'}]",-0.016671,Neutral,"[{'ticker': 'JPM', 'relevance_score': '0.275867', 'ticker_sentiment_score': '-0.028662', 'ticker_sentiment_label': 'Neutral'}]"
