Title,URL,Time Published,Authors,Summary,Banner Image,Source,Category Within Source,Source Domain,Topics,Overall Sentiment Score,Overall Sentiment Label,Ticker Sentiment
"Zacks Industry Outlook Highlights Exxon Mobil, Chevron, BP and YPF Sociedad Anonima",https://www.zacks.com/stock/news/2081339/zacks-industry-outlook-highlights-exxon-mobil-chevron-bp-and-ypf-sociedad-anonima,20230419T130300,['Zacks Investment Research'],"Exxon Mobil, Chevron, BP and YPF Sociedad Anonima are part of the Zacks Industry Outlook article.",https://staticx-tuner.zacks.com/images/articles/main/9d/2663.jpg,Zacks Commentary,n/a,www.zacks.com,"[{'topic': 'Earnings', 'relevance_score': '0.158519'}, {'topic': 'Energy & Transportation', 'relevance_score': '1.0'}, {'topic': 'Financial Markets', 'relevance_score': '0.980922'}]",0.151961,Somewhat-Bullish,"[{'ticker': 'CVX', 'relevance_score': '0.165883', 'ticker_sentiment_score': '0.173417', 'ticker_sentiment_label': 'Somewhat-Bullish'}, {'ticker': 'BP', 'relevance_score': '0.206509', 'ticker_sentiment_score': '0.165011', 'ticker_sentiment_label': 'Somewhat-Bullish'}, {'ticker': 'YPF', 'relevance_score': '0.206509', 'ticker_sentiment_score': '0.156786', 'ticker_sentiment_label': 'Somewhat-Bullish'}, {'ticker': 'XOM', 'relevance_score': '0.206509', 'ticker_sentiment_score': '0.197136', 'ticker_sentiment_label': 'Somewhat-Bullish'}]"
Devon Energy Is Looking to Tap Into New Sources to Power Its Future,https://www.fool.com/investing/2023/04/19/devon-energy-is-looking-to-tap-into-new-sources-to/,20230419T123500,['Matthew DiLallo'],The energy company is advancing its new energy ventures strategy.,https://g.foolcdn.com/image/?url=https%3A%2F%2Fg.foolcdn.com%2Feditorial%2Fimages%2F728448%2Fprofessional-stock-trader-broker-analyze-stock-chart-invest-retire-getty.jpg&op=resize&h=340,Motley Fool,n/a,www.fool.com,"[{'topic': 'Energy & Transportation', 'relevance_score': '1.0'}, {'topic': 'Financial Markets', 'relevance_score': '0.977154'}]",0.41586,Bullish,"[{'ticker': 'OXY', 'relevance_score': '0.12165', 'ticker_sentiment_score': '0.128814', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'CRBO', 'relevance_score': '0.12165', 'ticker_sentiment_score': '0.228164', 'ticker_sentiment_label': 'Somewhat-Bullish'}, {'ticker': 'DVN', 'relevance_score': '0.353898', 'ticker_sentiment_score': '0.309047', 'ticker_sentiment_label': 'Somewhat-Bullish'}, {'ticker': 'XOM', 'relevance_score': '0.12165', 'ticker_sentiment_score': '0.128814', 'ticker_sentiment_label': 'Neutral'}]"
"Nasdaq, S&P Futures Falter As Mixed Earnings Weigh Down On Sentiment - Invesco QQQ Trust, Series 1  ( NASDAQ:QQQ ) , SPDR S&P 500  ( ARCA:SPY ) ",https://www.benzinga.com/news/earnings/23/04/31885678/nasdaq-s-p-futures-falter-as-mixed-earnings-weigh-down-on-sentiment,20230419T104817,['Shanthi Rexaline'],"Earnings continue to be front and center in the market, with futures trading signaling a negative start on Wednesday. More bellwether names are due to turn in their quarterly scorecard, potentially creating volatility in the market.",https://cdn.benzinga.com/files/images/story/2023/04/19/shutterstock_1780397543.jpg?width=1200&height=800&fit=crop,Benzinga,Trading,www.benzinga.com,"[{'topic': 'Life Sciences', 'relevance_score': '0.142857'}, {'topic': 'Energy & Transportation', 'relevance_score': '0.142857'}, {'topic': 'Technology', 'relevance_score': '0.142857'}, {'topic': 'Finance', 'relevance_score': '0.142857'}, {'topic': 'Economy - Monetary', 'relevance_score': '0.310843'}, {'topic': 'Retail & Wholesale', 'relevance_score': '0.142857'}, {'topic': 'Financial Markets', 'relevance_score': '0.986714'}, {'topic': 'Manufacturing', 'relevance_score': '0.142857'}, {'topic': 'Earnings', 'relevance_score': '0.451494'}, {'topic': 'Real Estate & Construction', 'relevance_score': '0.142857'}]",-0.089956,Neutral,"[{'ticker': 'AA', 'relevance_score': '0.110209', 'ticker_sentiment_score': '0.0', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'NFLX', 'relevance_score': '0.164656', 'ticker_sentiment_score': '-0.149429', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'META', 'relevance_score': '0.110209', 'ticker_sentiment_score': '-0.253478', 'ticker_sentiment_label': 'Somewhat-Bearish'}, {'ticker': 'AAPL', 'relevance_score': '0.110209', 'ticker_sentiment_score': '-0.176987', 'ticker_sentiment_label': 'Somewhat-Bearish'}, {'ticker': 'C', 'relevance_score': '0.055236', 'ticker_sentiment_score': '0.0', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'WAL', 'relevance_score': '0.110209', 'ticker_sentiment_score': '0.0', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'BAC', 'relevance_score': '0.110209', 'ticker_sentiment_score': '0.0', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'JPM', 'relevance_score': '0.055236', 'ticker_sentiment_score': '-0.160886', 'ticker_sentiment_label': 'Somewhat-Bearish'}, {'ticker': 'MS', 'relevance_score': '0.110209', 'ticker_sentiment_score': '0.0', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'BBBY', 'relevance_score': '0.110209', 'ticker_sentiment_score': '0.0', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'BKR', 'relevance_score': '0.110209', 'ticker_sentiment_score': '0.0', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'LVS', 'relevance_score': '0.110209', 'ticker_sentiment_score': '0.0', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'IVZ', 'relevance_score': '0.055236', 'ticker_sentiment_score': '-0.030005', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'FFIV', 'relevance_score': '0.110209', 'ticker_sentiment_score': '0.0', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'DFS', 'relevance_score': '0.110209', 'ticker_sentiment_score': '0.0', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'TSLA', 'relevance_score': '0.110209', 'ticker_sentiment_score': '0.0', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'XOM', 'relevance_score': '0.110209', 'ticker_sentiment_score': '0.0', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'LRCX', 'relevance_score': '0.110209', 'ticker_sentiment_score': '0.0', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'TRV', 'relevance_score': '0.110209', 'ticker_sentiment_score': '0.0', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'LPLA', 'relevance_score': '0.055236', 'ticker_sentiment_score': '0.0', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'ISRG', 'relevance_score': '0.110209', 'ticker_sentiment_score': '0.169237', 'ticker_sentiment_label': 'Somewhat-Bullish'}, {'ticker': 'STLD', 'relevance_score': '0.110209', 'ticker_sentiment_score': '0.0', 'ticker_sentiment_label': 'Neutral'}]"
UK's Hunting Plc posts Q1 core profit ahead of expectations,https://www.reuters.com/business/energy/uks-hunting-plc-posts-q1-core-profit-ahead-expectations-2023-04-19/,20230419T080056,['Reuters'],"April 19 ( Reuters ) - British oilfield services firm Hunting plc ( HTG.L ) said on Wednesday its first quarter core profit jumped more than threefold to beat management expectations, owing to robust activity in North America. Shares rose 4.8% to 253p at around 0726 GMT.",https://www.reuters.com/pf/resources/images/reuters/reuters-default.png?d=137,Reuters,Business,www.reuters.com,"[{'topic': 'Energy & Transportation', 'relevance_score': '1.0'}]",0.304196,Somewhat-Bullish,"[{'ticker': 'HNTIF', 'relevance_score': '0.170878', 'ticker_sentiment_score': '0.207029', 'ticker_sentiment_label': 'Somewhat-Bullish'}, {'ticker': 'XOM', 'relevance_score': '0.170878', 'ticker_sentiment_score': '0.242746', 'ticker_sentiment_label': 'Somewhat-Bullish'}]"
Muted Reaction to Co.'s News Makes for Buying Opportunity,https://www.investorideas.com/news/2023/main/04183Buying-Opportunity.asp,20230418T161945,[],"April 18, 2023 ( Investorideas.com Newswire ) The firm established a beneficial, securitization program, an event worthy of a 14% target price raise, noted Echelon Capital Markets in a research note. Blackline Safety Corp. ( BLN:TSX.V.",https://www.streetwisereports.com/images/home-lone-worker-protection-tab.jpg,Investor Ideas,n/a,www.investorideas.com,"[{'topic': 'IPO', 'relevance_score': '0.158519'}, {'topic': 'Financial Markets', 'relevance_score': '0.99977'}, {'topic': 'Energy & Transportation', 'relevance_score': '0.5'}, {'topic': 'Technology', 'relevance_score': '0.5'}]",0.28636,Somewhat-Bullish,"[{'ticker': 'CURN', 'relevance_score': '0.025817', 'ticker_sentiment_score': '0.118044', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'KEYUF', 'relevance_score': '0.025817', 'ticker_sentiment_score': '0.031948', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'COP', 'relevance_score': '0.025817', 'ticker_sentiment_score': '0.031948', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'INCR', 'relevance_score': '0.051607', 'ticker_sentiment_score': '0.171744', 'ticker_sentiment_label': 'Somewhat-Bullish'}, {'ticker': 'XOM', 'relevance_score': '0.025817', 'ticker_sentiment_score': '0.031948', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'BL', 'relevance_score': '0.128546', 'ticker_sentiment_score': '0.168575', 'ticker_sentiment_label': 'Somewhat-Bullish'}, {'ticker': 'BLKLF', 'relevance_score': '0.025817', 'ticker_sentiment_score': '0.126102', 'ticker_sentiment_label': 'Neutral'}]"
Why Exxon  ( XOM )  is Poised to Beat Earnings Estimates Again,https://www.zacks.com/stock/news/2080558/why-exxon-xom-is-poised-to-beat-earnings-estimates-again,20230418T161014,['Zacks Investment Research'],Exxon (XOM) has an impressive earnings surprise history and currently possesses the right combination of the two key ingredients for a likely beat in its next quarterly report.,https://staticx-tuner.zacks.com/images/default_article_images/default289.jpg,Zacks Commentary,n/a,www.zacks.com,"[{'topic': 'Earnings', 'relevance_score': '0.99998'}, {'topic': 'Energy & Transportation', 'relevance_score': '1.0'}]",0.30488,Somewhat-Bullish,"[{'ticker': 'XOM', 'relevance_score': '0.172097', 'ticker_sentiment_score': '0.199715', 'ticker_sentiment_label': 'Somewhat-Bullish'}]"
"Exxon  ( XOM ) , Chevron  ( CVX )  CEO Pays Dwarf Median Worker Salaries",https://www.zacks.com/stock/news/2080513/exxon-xom-chevron-cvx-ceo-pays-dwarf-median-worker-salaries,20230418T142800,['Zacks Investment Research'],ExxonMobil (XOM) and Chevron (CVX) increase their CEO pay as workers struggle to meet ends.,https://staticx-tuner.zacks.com/images/articles/main/61/32891.jpg,Zacks Commentary,n/a,www.zacks.com,"[{'topic': 'Earnings', 'relevance_score': '0.158519'}, {'topic': 'Energy & Transportation', 'relevance_score': '1.0'}, {'topic': 'Financial Markets', 'relevance_score': '0.214378'}]",0.061473,Neutral,"[{'ticker': 'MPC', 'relevance_score': '0.331024', 'ticker_sentiment_score': '0.209077', 'ticker_sentiment_label': 'Somewhat-Bullish'}, {'ticker': 'CVX', 'relevance_score': '0.382088', 'ticker_sentiment_score': '0.008219', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'PARR', 'relevance_score': '0.224383', 'ticker_sentiment_score': '0.242353', 'ticker_sentiment_label': 'Somewhat-Bullish'}, {'ticker': 'XOM', 'relevance_score': '0.431371', 'ticker_sentiment_score': '0.053635', 'ticker_sentiment_label': 'Neutral'}]"
4 Integrated Energy Stocks Set to Escape Industry Weakness,https://www.zacks.com/commentary/2080104/4-integrated-energy-stocks-set-to-escape-industry-weakness,20230418T120700,['Zacks Investment Research'],"Analysts expect a mild recession in the latter half of this year since the recent failures of banks have led to a tighter lending environment, thereby spurring market volatility. ExxonMobil (XOM), Chevron (CVX), BP (BP) and YPF Sociedad (YPF) will probably overcome market challenges.",https://staticx-tuner.zacks.com/images/articles/main/ed/305.jpg,Zacks Commentary,n/a,www.zacks.com,"[{'topic': 'Earnings', 'relevance_score': '0.158519'}, {'topic': 'Energy & Transportation', 'relevance_score': '1.0'}, {'topic': 'Financial Markets', 'relevance_score': '0.87644'}]",0.150012,Somewhat-Bullish,"[{'ticker': 'CVX', 'relevance_score': '0.17715', 'ticker_sentiment_score': '0.1352', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'BP', 'relevance_score': '0.17715', 'ticker_sentiment_score': '0.113974', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'YPF', 'relevance_score': '0.17715', 'ticker_sentiment_score': '0.092842', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'XOM', 'relevance_score': '0.17715', 'ticker_sentiment_score': '0.136892', 'ticker_sentiment_label': 'Neutral'}]"
SAP Set to Report Q1 Earnings: Here's What You Should Know,https://www.zacks.com/stock/news/2080157/sap-set-to-report-q1-earnings-heres-what-you-should-know,20230418T114700,['Zacks Investment Research'],"SAP's first-quarter performance is likely to have benefited from increased demand for cloud services. However, prevailing global macroeconomic challenges may have acted as a dampener.",https://staticx-tuner.zacks.com/images/articles/main/75/2558.jpg,Zacks Commentary,n/a,www.zacks.com,"[{'topic': 'Manufacturing', 'relevance_score': '0.333333'}, {'topic': 'Earnings', 'relevance_score': '0.999756'}, {'topic': 'Energy & Transportation', 'relevance_score': '0.333333'}, {'topic': 'Technology', 'relevance_score': '0.333333'}]",0.19515,Somewhat-Bullish,"[{'ticker': 'KMB', 'relevance_score': '0.204503', 'ticker_sentiment_score': '0.142413', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'META', 'relevance_score': '0.204503', 'ticker_sentiment_score': '0.142413', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'LMT', 'relevance_score': '0.051663', 'ticker_sentiment_score': '0.107998', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'SAP', 'relevance_score': '0.804989', 'ticker_sentiment_score': '0.31754', 'ticker_sentiment_label': 'Somewhat-Bullish'}, {'ticker': 'SPOT', 'relevance_score': '0.204503', 'ticker_sentiment_score': '0.142413', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'XM', 'relevance_score': '0.204503', 'ticker_sentiment_score': '0.176513', 'ticker_sentiment_label': 'Somewhat-Bullish'}, {'ticker': 'XOM', 'relevance_score': '0.051663', 'ticker_sentiment_score': '0.107998', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'FJTSF', 'relevance_score': '0.051663', 'ticker_sentiment_score': '0.107998', 'ticker_sentiment_label': 'Neutral'}]"
Exxon Mobil  ( XOM )  Stock Sinks As Market Gains: What You Should Know,https://www.zacks.com/stock/news/2079921/exxon-mobil-xom-stock-sinks-as-market-gains-what-you-should-know,20230417T214523,['Zacks Investment Research'],"Exxon Mobil (XOM) closed the most recent trading day at $114.70, moving -1.16% from the previous trading session.",https://staticx-tuner.zacks.com/images/default_article_images/default174.jpg,Zacks Commentary,n/a,www.zacks.com,"[{'topic': 'Earnings', 'relevance_score': '0.961735'}, {'topic': 'Energy & Transportation', 'relevance_score': '1.0'}, {'topic': 'Financial Markets', 'relevance_score': '0.316726'}]",0.24683,Somewhat-Bullish,"[{'ticker': 'XOM', 'relevance_score': '0.603594', 'ticker_sentiment_score': '0.341376', 'ticker_sentiment_label': 'Somewhat-Bullish'}]"
CrossAmerica Partners to Announce First Quarter 2023 Earnings Results on May 8,https://www.globenewswire.com/news-release/2023/04/17/2648459/0/en/CrossAmerica-Partners-to-Announce-First-Quarter-2023-Earnings-Results-on-May-8.html,20230417T201500,['CrossAmerica Partners'],"Allentown, PA, April 17, 2023 ( GLOBE NEWSWIRE ) -- CrossAmerica Partners to Announce ...",https://ml.globenewswire.com/Resource/Download/629656b7-8c8b-4b65-baed-292855256d08,GlobeNewswire,n/a,www.globenewswire.com,"[{'topic': 'Earnings', 'relevance_score': '0.650727'}, {'topic': 'Energy & Transportation', 'relevance_score': '0.5'}, {'topic': 'Retail & Wholesale', 'relevance_score': '0.5'}]",0.167638,Somewhat-Bullish,"[{'ticker': 'PSX', 'relevance_score': '0.115232', 'ticker_sentiment_score': '0.109161', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'CAPL', 'relevance_score': '0.689652', 'ticker_sentiment_score': '0.278915', 'ticker_sentiment_label': 'Somewhat-Bullish'}, {'ticker': 'SUN', 'relevance_score': '0.115232', 'ticker_sentiment_score': '0.109161', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'XOM', 'relevance_score': '0.115232', 'ticker_sentiment_score': '0.109161', 'ticker_sentiment_label': 'Neutral'}]"
Exxon Mobil Unusual Options Activity For April 17 - Exxon Mobil  ( NYSE:XOM ) ,https://www.benzinga.com/markets/options/23/04/31834652/exxon-mobil-unusual-options-activity-for-april-17,20230417T153119,['Benzinga Insights'],"A whale with a lot of money to spend has taken a noticeably bullish stance on Exxon Mobil. Looking at options history for Exxon Mobil XOM we detected 16 strange trades. If we consider the specifics of each trade, it is accurate to state that 56% of the investors opened trades with bullish ...",https://www.benzinga.com/next-assets/images/schema-image-default.png,Benzinga,Markets,www.benzinga.com,"[{'topic': 'Financial Markets', 'relevance_score': '0.796627'}, {'topic': 'Earnings', 'relevance_score': '0.158519'}, {'topic': 'Energy & Transportation', 'relevance_score': '0.5'}, {'topic': 'Finance', 'relevance_score': '0.5'}]",0.154731,Somewhat-Bullish,"[{'ticker': 'BNS', 'relevance_score': '0.130926', 'ticker_sentiment_score': '0.0', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'XOM', 'relevance_score': '0.812724', 'ticker_sentiment_score': '0.414979', 'ticker_sentiment_label': 'Bullish'}]"
Exxon declares force majeure on crude liftings in Nigeria,https://www.reuters.com/business/energy/exxon-declares-force-majeure-crude-liftings-nigeria-2023-04-17/,20230417T140022,['Sabrina Valle'],"HOUSTON, April 17 ( Reuters ) - Exxon Mobil Corp. ( XOM.N ) in Nigeria declared force majeure on oil liftings from different terminals in the country following industrial action by the company's in-house workers union, the company said on Monday in a statement.",https://cloudfront-us-east-2.images.arcpublishing.com/reuters/UCCB3EN73FKPRLSGTBQK523QU4.jpg,Reuters,Business,www.reuters.com,"[{'topic': 'Energy & Transportation', 'relevance_score': '1.0'}]",0.014427,Neutral,"[{'ticker': 'TTE', 'relevance_score': '0.261117', 'ticker_sentiment_score': '-0.253342', 'ticker_sentiment_label': 'Somewhat-Bearish'}, {'ticker': 'RYDAF', 'relevance_score': '0.261117', 'ticker_sentiment_score': '-0.253342', 'ticker_sentiment_label': 'Somewhat-Bearish'}, {'ticker': 'XOM', 'relevance_score': '0.261117', 'ticker_sentiment_score': '0.0', 'ticker_sentiment_label': 'Neutral'}]"
Russia Is Losing On The Battlefield And Energy Markets While U.S. LNG Producers Are Winning,https://www.forbes.com/sites/kensilverstein/2023/04/17/russia-is-losing-on-the-battlefield-and-energy-markets-while-the-us-is-winning/,20230417T124500,['Ken Silverstein'],"Russia is not just losing on the battlefield, it's also getting its butt kicked in the energy marketplace. And the United States is the chief benefactor.",https://imageio.forbes.com/specials-images/imageserve/643aef20d44fa40ea20ab186/0x0.jpg?format=jpg&width=1200,Forbes,Business,www.forbes.com,"[{'topic': 'Energy & Transportation', 'relevance_score': '1.0'}]",0.254503,Somewhat-Bullish,"[{'ticker': 'CVX', 'relevance_score': '0.041901', 'ticker_sentiment_score': '0.21576', 'ticker_sentiment_label': 'Somewhat-Bullish'}, {'ticker': 'SPGI', 'relevance_score': '0.041901', 'ticker_sentiment_score': '0.106549', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'XOM', 'relevance_score': '0.041901', 'ticker_sentiment_score': '0.21576', 'ticker_sentiment_label': 'Somewhat-Bullish'}]"
3 No-Brainer Discount Stocks That Smart Investors Are Scooping Up,https://www.fool.com/investing/2023/04/17/3-no-brainer-discount-stocks-that-smart-investors/,20230417T120000,['Courtney Carlsen'],You don't want to miss out on these bargains.,https://media.ycharts.com/charts/d56277a697fa0da516bc602eb3d70c3e.png,Motley Fool,n/a,www.fool.com,"[{'topic': 'Economy - Monetary', 'relevance_score': '0.451494'}, {'topic': 'Financial Markets', 'relevance_score': '0.998356'}, {'topic': 'Earnings', 'relevance_score': '0.538269'}, {'topic': 'Energy & Transportation', 'relevance_score': '1.0'}]",0.194353,Somewhat-Bullish,"[{'ticker': 'BIPC', 'relevance_score': '0.232661', 'ticker_sentiment_score': '0.211554', 'ticker_sentiment_label': 'Somewhat-Bullish'}, {'ticker': 'XOM', 'relevance_score': '0.364053', 'ticker_sentiment_score': '0.2223', 'ticker_sentiment_label': 'Somewhat-Bullish'}]"
Is Invesco S&P 100 Equal Weight ETF  ( EQWL )  a Strong ETF Right Now?,https://www.zacks.com/stock/news/2079422/is-invesco-sp-100-equal-weight-etf-eqwl-a-strong-etf-right-now,20230417T102013,['Zacks Investment Research'],Smart Beta ETF report for ...,https://staticx-tuner.zacks.com/images/default_article_images/default332.jpg,Zacks Commentary,n/a,www.zacks.com,"[{'topic': 'Financial Markets', 'relevance_score': '0.999994'}, {'topic': 'Manufacturing', 'relevance_score': '0.25'}, {'topic': 'Energy & Transportation', 'relevance_score': '0.25'}, {'topic': 'Technology', 'relevance_score': '0.25'}, {'topic': 'Finance', 'relevance_score': '0.25'}]",0.231328,Somewhat-Bullish,"[{'ticker': 'IVZ', 'relevance_score': '0.179343', 'ticker_sentiment_score': '0.138389', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'BA', 'relevance_score': '0.12013', 'ticker_sentiment_score': '0.066662', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'CAT', 'relevance_score': '0.12013', 'ticker_sentiment_score': '0.066662', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'XOM', 'relevance_score': '0.12013', 'ticker_sentiment_score': '0.066662', 'ticker_sentiment_label': 'Neutral'}]"
"LGIM, CBIS team up to demand greater transparency from ExxonMobil on net zero aims",https://www.reuters.com/business/sustainable-business/lgim-cbis-team-up-demand-greater-transparency-exxonmobil-net-zero-aims-2023-04-17/,20230417T085556,['Reuters'],"LGIM, CBIS team up to demand greater transparency from ... ...",https://cloudfront-us-east-2.images.arcpublishing.com/reuters/UCCB3EN73FKPRLSGTBQK523QU4.jpg,Reuters,Business,www.reuters.com,"[{'topic': 'Energy & Transportation', 'relevance_score': '1.0'}, {'topic': 'Financial Markets', 'relevance_score': '0.316726'}]",0.036094,Neutral,"[{'ticker': 'XOM', 'relevance_score': '0.158519', 'ticker_sentiment_score': '-0.284569', 'ticker_sentiment_label': 'Somewhat-Bearish'}]"
Bernard Arnault Is Now Worth More Than Jeff Bezos And Mark Zuckerberg Combined - LVMH  ( OTC:LVMUY ) ,https://www.benzinga.com/markets/equities/23/04/31819859/bernard-arnault-is-now-worth-more-than-jeff-bezos-and-mark-zuckerberg-combined,20230416T140847,['Chris Katje'],"The surge in value of one luxury goods company has catapulted its CEO further up the world's richest list. Here's a look at just how much Bernard Arnault is worth now. What Happened: A legend in the fashion and luxury goods space, Bernard Arnault is the CEO and chairman of LVMH Moet Hennessy ...",https://cdn.benzinga.com/files/images/story/2023/04/16/bernard_arnault.jpg?width=1200&height=800&fit=crop,Benzinga,Markets,www.benzinga.com,"[{'topic': 'Life Sciences', 'relevance_score': '0.166667'}, {'topic': 'Energy & Transportation', 'relevance_score': '0.166667'}, {'topic': 'Technology', 'relevance_score': '0.166667'}, {'topic': 'Finance', 'relevance_score': '0.166667'}, {'topic': 'Economy - Monetary', 'relevance_score': '0.158519'}, {'topic': 'Retail & Wholesale', 'relevance_score': '0.166667'}, {'topic': 'Financial Markets', 'relevance_score': '0.161647'}, {'topic': 'Manufacturing', 'relevance_score': '0.166667'}, {'topic': 'Earnings', 'relevance_score': '0.158519'}]",0.333385,Somewhat-Bullish,"[{'ticker': 'META', 'relevance_score': '0.079656', 'ticker_sentiment_score': '0.165989', 'ticker_sentiment_label': 'Somewhat-Bullish'}, {'ticker': 'CHDRF', 'relevance_score': '0.158519', 'ticker_sentiment_score': '0.081232', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'TSLA', 'relevance_score': '0.235823', 'ticker_sentiment_score': '0.144755', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'JPM', 'relevance_score': '0.079656', 'ticker_sentiment_score': '0.192621', 'ticker_sentiment_label': 'Somewhat-Bullish'}, {'ticker': 'PG', 'relevance_score': '0.079656', 'ticker_sentiment_score': '0.192621', 'ticker_sentiment_label': 'Somewhat-Bullish'}, {'ticker': 'XOM', 'relevance_score': '0.079656', 'ticker_sentiment_score': '0.192621', 'ticker_sentiment_label': 'Somewhat-Bullish'}, {'ticker': 'TCTZF', 'relevance_score': '0.079656', 'ticker_sentiment_score': '0.192621', 'ticker_sentiment_label': 'Somewhat-Bullish'}, {'ticker': 'WMT', 'relevance_score': '0.079656', 'ticker_sentiment_score': '0.192621', 'ticker_sentiment_label': 'Somewhat-Bullish'}]"
The Oil Stock That's 48% More Profitable Than ExxonMobil,https://www.fool.com/investing/2023/04/16/the-oil-stock-thats-48-more-profitable-than-exxonm/,20230416T091700,['Jason Hall and Tyler Crowe'],Equinor's profit and cash margins over the past year were 48% higher than its larger industry peer. And it trades for a much cheaper valuation.,https://g.foolcdn.com/image/?url=https%3A%2F%2Fg.foolcdn.com%2Feditorial%2Fimages%2F728081%2Fa-person-making-financial-calculations.jpg&op=resize&h=340,Motley Fool,n/a,www.fool.com,"[{'topic': 'Energy & Transportation', 'relevance_score': '1.0'}]",0.069888,Neutral,"[{'ticker': 'XOM', 'relevance_score': '0.629492', 'ticker_sentiment_score': '0.124612', 'ticker_sentiment_label': 'Neutral'}]"
"If You Invested $1,000 In Exxon Mobil When Joe Biden Was Elected President, Here's How Much You'd Have Now - Exxon Mobil  ( NYSE:XOM ) ",https://www.benzinga.com/general/education/23/04/31815541/if-you-invested-1-000-in-exxon-mobil-when-joe-biden-was-elected-president-heres-how-much-youd-h,20230415T134719,['Chris Katje'],"When Donald Trump and Joe Biden faced off in the 2020 presidential election, investors and analysts pointed to several sectors that would benefit from each candidate's victory. Interestingly enough, one sector that wasn't predicted to benefit from a Biden presidency has turned in impressive gains ...",https://cdn.benzinga.com/files/images/story/2023/04/15/exxon.jpg?width=1200&height=800&fit=crop,Benzinga,General,www.benzinga.com,"[{'topic': 'Earnings', 'relevance_score': '0.158519'}, {'topic': 'Energy & Transportation', 'relevance_score': '1.0'}, {'topic': 'Financial Markets', 'relevance_score': '0.858979'}]",0.272299,Somewhat-Bullish,"[{'ticker': 'XOM', 'relevance_score': '0.791081', 'ticker_sentiment_score': '0.353326', 'ticker_sentiment_label': 'Bullish'}]"
Prediction: These 2 Stocks Could Skyrocket in the Next Bull Market,https://www.fool.com/investing/2023/04/15/prediction-these-2-stocks-could-skyrocket-in-the-n/,20230415T132700,['Reuben Gregg Brewer'],"Energy stocks are highly volatile, and this pair is particularly so, but that means a bull market could send them rocketing higher.",https://g.foolcdn.com/image/?url=https%3A%2F%2Fg.foolcdn.com%2Feditorial%2Fimages%2F727963%2F22_12_26-a-happy-person-with-money-raining-down-around-them-_mf-dload.jpg&op=resize&w=700,Motley Fool,n/a,www.fool.com,"[{'topic': 'Energy & Transportation', 'relevance_score': '1.0'}, {'topic': 'Economy - Macro', 'relevance_score': '0.158519'}, {'topic': 'Financial Markets', 'relevance_score': '0.108179'}]",0.348139,Somewhat-Bullish,"[{'ticker': 'DVN', 'relevance_score': '0.351392', 'ticker_sentiment_score': '0.490034', 'ticker_sentiment_label': 'Bullish'}, {'ticker': 'PXD', 'relevance_score': '0.405029', 'ticker_sentiment_score': '0.410211', 'ticker_sentiment_label': 'Bullish'}, {'ticker': 'XOM', 'relevance_score': '0.120733', 'ticker_sentiment_score': '0.167129', 'ticker_sentiment_label': 'Somewhat-Bullish'}]"
